time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
25,6,63.9,110.16,8,image-09,sub-1,2-column,S1,Introduction,101.8,4.07
6,15,48.5,108.47,5,image-09,sub-1,2-column,S1,Introduction,20.04,3.34
7,21,44.27,110.96,6,image-09,sub-1,2-column,S1,Introduction,20.71,2.96
6,28,91.93,95.14,5,image-09,sub-1,2-column,S1,Introduction,33.67,5.61
9,54,81.45,119.34,8,image-09,sub-1,2-column,S1,Introduction,20.22,2.25
10,69,45.4,157.95,9,image-09,sub-1,2-column,S1,Introduction,21.87,2.19
10,75,50.01,122.7,9,image-09,sub-1,2-column,S1,Introduction,22.41,2.24
12,79,75.87,94.25,11,image-09,sub-1,2-column,S1,Introduction,29.77,2.48
10,82,103.06,92.17,5,image-09,sub-1,2-column,S1,Introduction,32.22,3.22
10,88,119.76,96.69,9,image-09,sub-1,2-column,S1,Introduction,71.74,7.17
5,90,64.63,113.16,4,image-09,sub-1,2-column,S1,Introduction,23.42,4.68
8,115,103.43,136.69,7,image-09,sub-1,2-column,S1,Introduction,25.67,3.21
16,131,80.24,163.08,15,image-09,sub-1,2-column,S1,Introduction,22.08,1.38
9,139,99.49,174.92,8,image-09,sub-1,2-column,S1,Introduction,23.12,2.57
14,142,90.81,189.25,5,image-09,sub-1,2-column,S1,Introduction,20.66,1.48
8,145,79.64,207.6,7,image-09,sub-1,2-column,S1,Introduction,24.94,3.12
7,154,135.77,214.99,6,image-09,sub-1,2-column,S1,Introduction,20.76,2.97
7,156,101.44,220.19,6,image-09,sub-1,2-column,S1,Introduction,22.56,3.22
9,164,161.84,52.26,8,image-09,sub-1,2-column,S1,Introduction,41.16,4.57
12,167,92.29,225.51,7,image-09,sub-1,2-column,S1,Introduction,187.97,15.66
5,174,140.44,217.44,4,image-09,sub-1,2-column,S1,Introduction,22.16,4.43
8,178,182.47,236.94,7,image-09,sub-1,2-column,S1,Introduction,31.29,3.91
7,181,136.25,215.94,6,image-09,sub-1,2-column,S1,Introduction,30.24,4.32
7,188,24.54,117.68,6,image-10,sub-1,2-column,-,-,70.48,10.07
25,193,44.94,136.06,8,image-10,sub-1,2-column,-,-,32.24,1.29
10,194,67.81,137.54,9,image-10,sub-1,2-column,-,-,22.92,2.29
7,205,28.61,165.3,6,image-10,sub-1,2-column,-,-,24.78,3.54
8,213,105.99,38.22,7,image-10,sub-1,2-column,-,-,27.33,3.42
11,231,111.85,89.18,10,image-10,sub-1,2-column,-,-,23.56,2.14
8,275,95.37,122.62,7,image-10,sub-1,2-column,-,-,36.72,4.59
8,303,161.75,57.46,6,image-10,sub-1,2-column,-,-,22.33,2.79
11,345,157.38,169.33,10,image-10,sub-1,2-column,-,-,22.01,2.0
15,374,144.31,216.15,10,image-10,sub-1,2-column,-,-,55.05,3.67
39,387,158.51,230.65,6,image-11,sub-1,2-column,-,-,32.91,0.84
25,388,88.77,197.68,11,image-11,sub-1,2-column,-,-,77.14,3.09
15,389,70.03,97.47,10,image-11,sub-1,2-column,-,-,101.95,6.8
12,390,87.22,118.14,7,image-11,sub-1,2-column,-,-,26.88,2.24
5,394,84.3,147.57,5,image-11,sub-1,2-column,-,-,27.25,5.45
9,397,101.44,149.22,6,image-11,sub-1,2-column,-,-,31.28,3.48
9,401,85.37,152.39,4,image-11,sub-1,2-column,-,-,29.94,3.33
11,409,45.96,188.21,10,image-11,sub-1,2-column,-,-,67.86,6.17
5,414,98.11,208.41,4,image-11,sub-1,2-column,-,-,21.07,4.21
6,422,82.09,217.99,5,image-11,sub-1,2-column,-,-,20.35,3.39
10,437,121.88,215.12,9,image-11,sub-1,2-column,-,-,20.07,2.01
7,444,96.28,225.26,6,image-11,sub-1,2-column,-,-,26.62,3.8
9,457,85.5,236.43,8,image-11,sub-1,2-column,-,-,24.25,2.69
10,464,131.87,236.06,9,image-11,sub-1,2-column,-,-,49.05,4.9
18,477,162.69,212.08,13,image-11,sub-1,2-column,-,-,30.44,1.69
6,485,124.91,234.52,5,image-11,sub-1,2-column,-,-,20.83,3.47
9,490,182.8,224.99,8,image-11,sub-1,2-column,-,-,23.02,2.56
7,497,156.39,242.13,6,image-11,sub-1,2-column,-,-,46.86,6.69
17,508,116.53,237.59,8,image-11,sub-1,2-column,-,-,25.58,1.5
9,527,133.19,216.38,8,image-11,sub-1,2-column,-,-,28.32,3.15
7,531,187.05,211.35,6,image-11,sub-1,2-column,-,-,22.87,3.27
7,533,131.53,221.05,6,image-11,sub-1,2-column,-,-,23.47,3.35
9,539,175.05,221.41,8,image-11,sub-1,2-column,-,-,61.88,6.88
7,541,167.12,227.16,6,image-11,sub-1,2-column,-,-,36.3,5.19
14,548,133.29,234.37,13,image-11,sub-1,2-column,-,-,21.46,1.53
8,553,140.91,227.94,5,image-11,sub-1,2-column,-,-,25.42,3.18
7,557,146.86,236.74,6,image-11,sub-1,2-column,S2,Body,27.27,3.9
25,560,150.8,262.77,4,image-11,sub-1,2-column,-,-,28.37,1.13
5,565,163.79,205.32,4,image-11,sub-1,2-column,-,-,79.05,15.81
5,567,155.25,169.19,4,image-11,sub-1,2-column,-,-,51.69,10.34
14,569,160.83,141.74,5,image-11,sub-1,2-column,-,-,50.84,3.63
25,571,121.86,62.97,4,image-11,sub-1,2-column,-,-,86.01,3.44
9,572,152.61,190.92,4,image-11,sub-1,2-column,-,-,131.59,14.62
15,576,114.34,243.4,6,image-11,sub-1,2-column,S2,Body,45.91,3.06
36,577,123.3,186.55,7,image-11,sub-1,2-column,-,-,57.55,1.6
22,580,139.04,156.84,15,image-11,sub-1,2-column,-,-,20.48,0.93
32,583,173.43,241.97,9,image-11,sub-1,2-column,-,-,99.37,3.11
7,598,173.48,121.66,6,image-11,sub-1,2-column,-,-,22.65,3.24
9,600,138.31,123.81,6,image-11,sub-1,2-column,-,-,22.58,2.51
14,602,103.95,226.74,5,image-11,sub-1,2-column,-,-,45.07,3.22
8,603,126.99,258.96,5,image-11,sub-1,2-column,-,-,39.61,4.95
5,605,148.23,222.8,5,image-11,sub-1,2-column,-,-,38.06,7.61
19,607,64.22,35.45,10,image-12,sub-1,2-column,S3,References,173.52,9.13
6,608,119.59,36.54,6,image-12,sub-1,2-column,S3,References,55.38,9.23
10,610,41.87,82.78,5,image-12,sub-1,2-column,S3,References,53.99,5.4
20,615,102.23,139.23,13,image-12,sub-1,2-column,S3,References,20.81,1.04
15,2,28.28,116.91,5,image-09,sub-2,2-column,S1,Introduction,46.64,3.11
5,8,43.96,77.1,4,image-09,sub-2,2-column,S1,Introduction,26.56,5.31
10,24,30.97,105.9,9,image-09,sub-2,2-column,S1,Introduction,45.29,4.53
13,25,87.04,110.63,12,image-09,sub-2,2-column,S1,Introduction,56.27,4.33
14,28,80.76,124.22,6,image-09,sub-2,2-column,S1,Introduction,55.15,3.94
9,142,152.09,155.16,6,image-09,sub-2,2-column,S1,Introduction,61.55,6.84
11,156,167.09,178.91,10,image-09,sub-2,2-column,S1,Introduction,70.55,6.41
18,211,140.89,251.96,5,image-09,sub-2,2-column,S1,Introduction,37.01,2.06
31,215,111.78,187.24,6,image-10,sub-2,2-column,-,-,20.8,0.67
9,234,47.86,130.15,8,image-10,sub-2,2-column,-,-,27.23,3.03
10,240,62.49,143.79,7,image-10,sub-2,2-column,-,-,25.41,2.54
11,241,89.78,151.36,10,image-10,sub-2,2-column,-,-,28.32,2.57
6,269,43.25,181.87,5,image-10,sub-2,2-column,-,-,21.62,3.6
6,285,106.72,184.81,5,image-10,sub-2,2-column,S2,Body,22.14,3.69
6,287,26.91,195.33,5,image-10,sub-2,2-column,-,-,23.3,3.88
9,293,75.45,188.42,8,image-10,sub-2,2-column,-,-,21.23,2.36
8,297,130.17,55.76,5,image-10,sub-2,2-column,-,-,134.97,16.87
13,302,124.44,103.55,4,image-10,sub-2,2-column,-,-,37.62,2.89
5,321,124.06,135.21,4,image-10,sub-2,2-column,-,-,23.12,4.62
9,349,111.45,131.94,8,image-10,sub-2,2-column,-,-,26.26,2.92
22,356,103.28,112.49,13,image-10,sub-2,2-column,-,-,47.48,2.16
7,385,116.84,143.59,6,image-10,sub-2,2-column,-,-,45.53,6.5
6,421,161.6,144.93,5,image-10,sub-2,2-column,-,-,22.27,3.71
10,445,186.34,181.83,9,image-10,sub-2,2-column,-,-,23.27,2.33
10,478,129.5,187.62,9,image-10,sub-2,2-column,-,-,26.02,2.6
12,535,94.2,144.96,4,image-11,sub-2,2-column,-,-,29.64,2.47
30,555,75.36,200.12,10,image-11,sub-2,2-column,-,-,38.23,1.27
20,562,100.08,159.99,4,image-11,sub-2,2-column,-,-,71.58,3.58
25,579,76.58,223.48,6,image-11,sub-2,2-column,-,-,82.55,3.3
10,580,146.17,201.17,5,image-11,sub-2,2-column,-,-,73.08,7.31
9,596,121.74,167.0,7,image-11,sub-2,2-column,-,-,21.02,2.34
6,605,131.2,176.1,4,image-11,sub-2,2-column,-,-,20.68,3.45
7,616,129.33,163.65,5,image-11,sub-2,2-column,-,-,20.06,2.87
5,625,148.8,169.15,4,image-11,sub-2,2-column,-,-,22.32,4.46
10,627,157.51,176.22,7,image-11,sub-2,2-column,-,-,90.93,9.09
10,630,147.47,134.3,5,image-11,sub-2,2-column,-,-,22.98,2.3
8,632,146.19,168.88,7,image-11,sub-2,2-column,-,-,22.99,2.87
39,635,165.76,169.99,4,image-11,sub-2,2-column,-,-,43.39,1.11
5,637,141.49,129.03,4,image-11,sub-2,2-column,-,-,44.01,8.8
11,641,96.36,216.22,4,image-11,sub-2,2-column,-,-,92.9,8.45
17,642,132.41,104.9,4,image-11,sub-2,2-column,-,-,117.01,6.88
33,645,135.84,176.48,8,image-11,sub-2,2-column,-,-,41.27,1.25
12,667,178.3,181.87,11,image-11,sub-2,2-column,-,-,54.91,4.58
79,695,97.82,117.88,5,image-12,sub-2,2-column,S3,References,64.38,0.81
16,696,56.28,117.99,4,image-12,sub-2,2-column,S3,References,41.54,2.6
127,697,119.44,134.36,6,image-12,sub-2,2-column,S3,References,65.25,0.51
10,708,60.01,156.79,9,image-12,sub-2,2-column,S3,References,20.36,2.04
10,712,42.05,174.78,5,image-12,sub-2,2-column,S3,References,41.33,4.13
21,722,92.6,165.43,11,image-12,sub-2,2-column,S3,References,44.45,2.12
14,729,114.99,91.38,13,image-12,sub-2,2-column,S3,References,95.17,6.8
9,749,28.28,116.91,5,image-09,sub-2,2-column,S1,Introduction,46.64,5.18
-7417,1,37.57,79.25,4,image-09,sub-3,2-column,S1,Introduction,42.93,-0.01
33,14,84.94,76.11,8,image-09,sub-3,2-column,S1,Introduction,26.0,0.79
16,16,46.75,70.95,5,image-09,sub-3,2-column,S0,Authors,31.44,1.97
17,67,9.78,143.29,12,image-09,sub-3,2-column,S1,Abstract,63.57,3.74
8,83,60.62,162.14,7,image-09,sub-3,2-column,S1,Introduction,49.63,6.2
13,112,58.79,146.97,4,image-09,sub-3,2-column,S1,Introduction,68.44,5.26
7,122,175.57,111.43,6,image-09,sub-3,2-column,S1,Introduction,26.72,3.82
12,168,130.58,115.13,7,image-09,sub-3,2-column,S1,Introduction,28.43,2.37
12,169,106.99,118.45,11,image-09,sub-3,2-column,S1,Introduction,23.82,1.99
40,178,124.66,149.38,7,image-09,sub-3,2-column,S1,Introduction,34.1,0.85
14,205,118.28,213.56,13,image-09,sub-3,2-column,S1,Introduction,34.69,2.48
12,220,127.99,209.36,11,image-09,sub-3,2-column,S1,Introduction,21.88,1.82
15,221,159.82,213.06,14,image-09,sub-3,2-column,S1,Introduction,32.04,2.14
15,224,163.91,123.99,14,image-09,sub-3,2-column,S1,Introduction,20.13,1.34
16,229,137.25,134.66,15,image-09,sub-3,2-column,S1,Introduction,28.32,1.77
5,238,60.09,84.42,4,image-10,sub-3,2-column,S2,Body,60.19,12.04
17,239,46.75,49.26,4,image-10,sub-3,2-column,-,-,37.61,2.21
9,271,51.42,93.62,8,image-10,sub-3,2-column,-,-,20.37,2.26
6,294,60.04,9.69,5,image-10,sub-3,2-column,-,-,106.77,17.79
12,312,61.45,132.96,9,image-10,sub-3,2-column,-,-,79.2,6.6
13,372,73.91,61.34,4,image-10,sub-3,2-column,-,-,177.95,13.69
5,403,114.97,107.96,4,image-10,sub-3,2-column,-,-,22.17,4.43
23,512,119.9,159.07,5,image-10,sub-3,2-column,-,-,46.54,2.02
6,515,68.2,152.12,5,image-11,sub-3,2-column,-,-,21.9,3.65
13,519,81.12,27.77,4,image-11,sub-3,2-column,-,-,34.25,2.63
11,527,77.03,21.92,8,image-11,sub-3,2-column,-,-,27.71,2.52
11,536,50.91,32.77,10,image-11,sub-3,2-column,-,-,22.34,2.03
16,552,100.75,45.05,15,image-11,sub-3,2-column,-,-,23.18,1.45
17,593,44.03,107.06,12,image-11,sub-3,2-column,-,-,32.56,1.92
15,627,52.53,141.11,4,image-11,sub-3,2-column,-,-,51.48,3.43
12,630,80.85,145.82,5,image-11,sub-3,2-column,-,-,46.35,3.86
6,632,122.7,111.16,5,image-11,sub-3,2-column,-,-,58.79,9.8
13,642,124.14,101.61,6,image-11,sub-3,2-column,-,-,130.37,10.03
14,656,61.8,129.69,7,image-11,sub-3,2-column,-,-,88.1,6.29
22,673,112.99,125.41,17,image-11,sub-3,2-column,-,-,54.87,2.49
21,680,132.19,112.65,10,image-11,sub-3,2-column,-,-,45.46,2.16
18,682,53.7,51.12,7,image-11,sub-3,2-column,-,-,109.73,6.1
35,683,88.22,202.64,12,image-11,sub-3,2-column,-,-,155.4,4.44
25,690,117.85,61.34,8,image-11,sub-3,2-column,-,-,113.96,4.56
8,695,117.06,63.07,5,image-11,sub-3,2-column,-,-,34.28,4.29
9,733,78.64,169.95,4,image-11,sub-3,2-column,S2,Formula,37.77,4.2
10,756,160.27,191.14,9,image-11,sub-3,2-column,-,-,21.2,2.12
16,801,67.93,63.66,6,image-12,sub-3,2-column,S3,References,33.78,2.11
-9300,1,58.55,47.37,7,image-01,sub-8,1-column,S1,Introduction,75.25,-0.01
6,9,73.84,37.18,5,image-01,sub-8,1-column,S1,Introduction,50.64,8.44
5,11,84.55,29.89,4,image-01,sub-8,1-column,S1,Introduction,30.57,6.11
16,22,154.1,30.74,15,image-01,sub-8,1-column,S1,Introduction,68.12,4.26
13,27,112.0,55.28,8,image-01,sub-8,1-column,S1,Introduction,25.18,1.94
13,32,77.2,77.48,12,image-01,sub-8,1-column,S1,Introduction,44.97,3.46
11,89,135.3,61.79,4,image-01,sub-8,1-column,S0,Authors,65.32,5.94
10,90,145.39,80.73,5,image-01,sub-8,1-column,S1,Introduction,21.46,2.15
25,109,70.95,151.47,20,image-01,sub-8,1-column,S1,Introduction,20.05,0.8
17,120,69.16,160.88,16,image-01,sub-8,1-column,S1,Introduction,23.68,1.39
13,137,64.38,162.28,12,image-01,sub-8,1-column,S1,Introduction,26.25,2.02
15,149,67.42,169.24,14,image-01,sub-8,1-column,S1,Introduction,28.26,1.88
13,167,122.34,101.15,6,image-02,sub-8,1-column,S2,Body,69.51,5.35
22,169,115.89,14.01,10,image-02,sub-8,1-column,S2,Body,69.88,3.18
7,173,63.52,67.76,4,image-02,sub-8,1-column,S1,Introduction,33.01,4.72
15,186,64.82,73.14,14,image-02,sub-8,1-column,S2,Body,23.96,1.6
15,220,53.97,98.05,14,image-02,sub-8,1-column,S2,Body,20.69,1.38
9,271,60.98,156.62,4,image-02,sub-8,1-column,S2,Body,31.64,3.52
12,273,90.25,179.87,7,image-02,sub-8,1-column,S2,Body,32.47,2.71
14,307,138.72,182.06,13,image-02,sub-8,1-column,S2,Body,26.33,1.88
20,320,84.27,201.45,11,image-02,sub-8,1-column,S2,Body,41.7,2.08
12,334,54.78,209.1,11,image-02,sub-8,1-column,S2,Body,39.29,3.27
8,361,140.24,145.39,10,image-03,sub-8,1-column,-,-,138.04,17.25
18,367,43.52,115.76,11,image-03,sub-8,1-column,-,-,79.49,4.42
7,381,160.5,107.89,6,image-03,sub-8,1-column,-,-,23.6,3.37
5,384,79.56,118.54,4,image-03,sub-8,1-column,-,-,43.85,8.77
11,385,54.73,121.02,10,image-03,sub-8,1-column,-,-,24.95,2.27
17,421,110.02,212.77,8,image-03,sub-8,1-column,-,-,21.24,1.25
6,428,71.47,212.58,5,image-03,sub-8,1-column,-,-,47.43,7.91
18,443,43.11,275.31,11,image-03,sub-8,1-column,-,-,84.28,4.68
23,444,52.3,231.32,14,image-03,sub-8,1-column,-,-,44.94,1.95
18,466,67.65,172.17,4,image-04,sub-8,1-column,-,-,57.21,3.18
16,467,81.46,131.35,11,image-04,sub-8,1-column,-,-,43.09,2.69
15,503,82.04,203.29,8,image-04,sub-8,1-column,-,-,43.95,2.93
6,505,64.38,161.68,5,image-04,sub-8,1-column,-,-,28.09,4.68
10,522,98.06,39.87,9,image-04,sub-8,1-column,-,-,22.21,2.22
5,527,103.86,87.13,4,image-04,sub-8,1-column,-,-,27.24,5.45
9,528,98.55,114.27,4,image-04,sub-8,1-column,-,-,27.65,3.07
7,534,228.74,126.25,4,image-04,sub-8,1-column,-,-,125.0,17.86
17,536,127.49,117.09,4,image-04,sub-8,1-column,-,-,35.84,2.11
5,538,94.93,77.1,4,image-04,sub-8,1-column,-,-,86.15,17.23
15,543,93.31,109.83,6,image-04,sub-8,1-column,-,-,83.1,5.54
10,575,157.49,103.09,9,image-04,sub-8,1-column,-,-,95.4,9.54
25,606,65.21,127.92,14,image-04,sub-8,1-column,-,-,89.82,3.59
16,618,61.47,135.67,15,image-04,sub-8,1-column,-,-,26.97,1.69
12,631,79.83,159.55,11,image-04,sub-8,1-column,-,-,28.04,2.34
8,649,78.15,167.65,7,image-04,sub-8,1-column,-,-,83.68,10.46
9,656,102.24,137.13,8,image-04,sub-8,1-column,-,-,22.83,2.54
72,658,64.76,120.55,36,image-05,sub-8,1-column,-,-,20.43,0.28
22,662,130.59,99.32,13,image-05,sub-8,1-column,-,-,61.11,2.78
13,682,131.7,47.81,6,image-05,sub-8,1-column,-,-,89.99,6.92
32,685,52.46,70.22,30,image-05,sub-8,1-column,-,-,30.65,0.96
16,713,68.06,94.25,16,image-05,sub-8,1-column,-,-,48.53,3.03
14,735,64.45,148.76,13,image-05,sub-8,1-column,-,-,29.77,2.13
8,748,91.28,195.43,6,image-05,sub-8,1-column,-,-,50.45,6.31
28,758,62.5,60.15,13,image-06,sub-8,1-column,S3,Aknowledgement,80.62,2.88
13,789,65.49,104.57,12,image-06,sub-8,1-column,S3,Aknowledgement,24.77,1.91
16,809,62.0,103.41,15,image-06,sub-8,1-column,S3,Aknowledgement,30.63,1.91
7,822,156.77,125.1,4,image-06,sub-8,1-column,S2,Body,99.03,14.15
6,834,94.82,133.05,5,image-06,sub-8,1-column,S3,Aknowledgement,21.8,3.63
11,894,106.21,209.11,10,image-06,sub-8,1-column,S2,Body,20.39,1.85
21,895,139.68,207.62,20,image-06,sub-8,1-column,S3,Aknowledgement,33.5,1.6
7,905,46.72,199.28,4,image-06,sub-8,1-column,S3,Aknowledgement,69.89,9.98
5,907,36.84,229.55,4,image-06,sub-8,1-column,S3,Aknowledgement,20.12,4.02
8,913,68.53,137.88,5,image-07,sub-8,1-column,-,-,39.86,4.98
8,916,54.45,202.08,5,image-07,sub-8,1-column,-,-,78.75,9.84
13,917,63.33,179.05,4,image-07,sub-8,1-column,-,-,24.68,1.9
-12689,1,93.79,65.61,4,image-09,sub-4,2-column,S1,Introduction,58.04,-0.0
16,4,5.92,128.52,5,image-09,sub-4,2-column,S1,Introduction,59.79,3.74
11,14,31.8,122.49,6,image-09,sub-4,2-column,S1,Introduction,22.92,2.08
13,25,4.11,137.37,6,image-09,sub-4,2-column,S1,Introduction,50.15,3.86
15,26,26.17,139.42,8,image-09,sub-4,2-column,S1,Introduction,22.16,1.48
17,29,47.98,117.58,6,image-09,sub-4,2-column,S1,Introduction,64.18,3.78
14,45,29.97,154.28,9,image-09,sub-4,2-column,S1,Introduction,23.84,1.7
16,55,12.37,171.89,15,image-09,sub-4,2-column,S1,Introduction,52.05,3.25
53,58,57.27,209.78,6,image-09,sub-4,2-column,S1,Introduction,43.07,0.81
12,63,47.34,189.27,9,image-09,sub-4,2-column,S1,Introduction,37.64,3.14
39,66,39.0,255.25,6,image-09,sub-4,2-column,S1,Introduction,50.82,1.3
17,67,57.54,264.06,12,image-09,sub-4,2-column,S1,Introduction,20.53,1.21
31,73,149.49,88.47,6,image-09,sub-4,2-column,S1,Introduction,188.58,6.08
27,80,121.27,138.02,18,image-09,sub-4,2-column,S1,Introduction,39.78,1.47
23,97,145.02,177.43,8,image-09,sub-4,2-column,S1,Introduction,24.05,1.05
29,145,128.84,244.29,8,image-09,sub-4,2-column,S1,Introduction,42.13,1.45
11,149,161.12,229.31,4,image-09,sub-4,2-column,S1,Introduction,54.9,4.99
20,151,123.87,224.49,9,image-09,sub-4,2-column,S1,Introduction,21.27,1.06
43,168,48.15,86.85,6,image-10,sub-4,2-column,-,-,147.42,3.43
45,169,7.58,96.78,9,image-10,sub-4,2-column,-,-,41.77,0.93
45,179,17.33,114.15,13,image-10,sub-4,2-column,-,-,22.19,0.49
8,229,47.71,192.21,7,image-10,sub-4,2-column,-,-,38.44,4.8
29,232,90.39,216.78,4,image-10,sub-4,2-column,-,-,60.56,2.09
20,234,12.83,190.64,4,image-10,sub-4,2-column,S2,Body,53.41,2.67
50,263,24.12,241.94,9,image-10,sub-4,2-column,-,-,79.69,1.59
11,288,35.51,230.93,6,image-10,sub-4,2-column,-,-,22.66,2.06
8,302,6.62,225.0,7,image-10,sub-4,2-column,-,-,47.24,5.91
23,307,127.01,44.61,4,image-10,sub-4,2-column,-,-,32.22,1.4
11,375,130.88,116.18,4,image-10,sub-4,2-column,-,-,82.37,7.49
20,399,65.72,112.39,13,image-10,sub-4,2-column,-,-,74.24,3.71
11,412,69.57,152.47,10,image-10,sub-4,2-column,-,-,65.71,5.97
11,413,91.91,162.42,4,image-10,sub-4,2-column,-,-,24.46,2.22
10,455,105.32,195.81,5,image-10,sub-4,2-column,-,-,22.75,2.27
14,473,79.67,225.79,9,image-10,sub-4,2-column,-,-,79.19,5.66
12,474,101.58,226.52,7,image-10,sub-4,2-column,-,-,21.92,1.83
51,506,73.01,88.17,7,image-11,sub-4,2-column,-,-,162.28,3.18
6,507,99.5,83.37,5,image-11,sub-4,2-column,-,-,26.92,4.49
77,522,18.71,76.96,4,image-11,sub-4,2-column,-,-,42.56,0.55
19,541,9.27,91.92,4,image-11,sub-4,2-column,S2,Body,25.99,1.37
11,542,23.52,113.76,6,image-11,sub-4,2-column,-,-,26.08,2.37
33,569,13.69,115.26,8,image-11,sub-4,2-column,-,-,69.7,2.11
18,570,41.75,117.09,13,image-11,sub-4,2-column,-,-,28.12,1.56
12,589,15.75,204.44,5,image-11,sub-4,2-column,-,-,21.75,1.81
19,598,135.6,71.68,8,image-11,sub-4,2-column,-,-,67.35,3.54
9,601,159.82,54.95,8,image-11,sub-4,2-column,-,-,29.43,3.27
14,604,80.93,90.5,11,image-11,sub-4,2-column,-,-,30.93,2.21
7,605,103.22,94.8,4,image-11,sub-4,2-column,-,-,22.7,3.24
17,607,26.01,149.3,4,image-11,sub-4,2-column,-,-,84.68,4.98
21,608,38.13,131.77,8,image-11,sub-4,2-column,-,-,21.31,1.01
10,644,39.97,214.47,5,image-11,sub-4,2-column,-,-,71.9,7.19
17,657,144.13,105.14,4,image-11,sub-4,2-column,-,-,167.71,9.87
15,660,104.87,112.02,8,image-11,sub-4,2-column,-,-,39.49,2.63
13,661,125.06,119.05,12,image-11,sub-4,2-column,-,-,21.38,1.64
7,664,139.56,99.93,6,image-11,sub-4,2-column,-,-,33.76,4.82
18,667,117.84,152.09,15,image-11,sub-4,2-column,-,-,52.42,2.91
7,668,125.39,77.32,6,image-11,sub-4,2-column,-,-,75.15,10.74
25,671,128.14,159.73,22,image-11,sub-4,2-column,-,-,93.97,3.76
17,681,129.63,154.51,16,image-11,sub-4,2-column,-,-,21.23,1.25
9,695,150.39,174.78,4,image-11,sub-4,2-column,-,-,22.29,2.48
26,701,170.06,174.81,5,image-11,sub-4,2-column,-,-,52.62,2.02
15,703,74.67,145.51,4,image-11,sub-4,2-column,-,-,92.31,6.15
44,708,111.72,175.2,5,image-11,sub-4,2-column,-,-,44.65,1.01
13,712,81.73,143.62,6,image-11,sub-4,2-column,-,-,40.24,3.1
9,713,58.06,172.76,4,image-11,sub-4,2-column,-,-,37.54,4.17
17,714,111.63,147.39,6,image-11,sub-4,2-column,-,-,59.27,3.49
9,725,156.83,210.5,4,image-11,sub-4,2-column,-,-,38.27,4.25
7,727,79.15,206.5,4,image-11,sub-4,2-column,-,-,57.7,8.24
8,735,153.36,213.85,7,image-11,sub-4,2-column,-,-,20.46,2.56
21,739,41.61,210.22,4,image-11,sub-4,2-column,-,-,121.99,5.81
24,740,128.16,186.28,5,image-11,sub-4,2-column,-,-,89.8,3.74
9,753,177.14,229.54,8,image-11,sub-4,2-column,-,-,20.78,2.31
16,762,98.23,211.39,9,image-11,sub-4,2-column,-,-,21.07,1.32
15,777,95.82,268.22,4,image-11,sub-4,2-column,-,-,30.59,2.04
9,785,52.32,256.15,6,image-12,sub-4,2-column,S3,References,98.93,10.99
15,786,86.7,209.99,9,image-12,sub-4,2-column,S3,References,57.56,3.84
33,791,134.54,179.78,5,image-12,sub-4,2-column,S3,References,82.37,2.5
-9753,1,83.14,55.93,5,image-01,sub-7,1-column,S1,Introduction,136.14,-0.01
11,50,63.71,121.73,10,image-01,sub-7,1-column,S1,Introduction,21.24,1.93
6,63,68.42,131.96,5,image-01,sub-7,1-column,S1,Introduction,43.85,7.31
14,88,66.77,204.92,13,image-01,sub-7,1-column,S1,Introduction,21.83,1.56
15,118,65.11,80.88,4,image-02,sub-7,1-column,S2,Body,79.39,5.29
5,126,85.37,72.27,4,image-02,sub-7,1-column,S2,Body,28.88,5.78
10,127,52.75,72.66,9,image-02,sub-7,1-column,S2,Body,32.62,3.26
9,130,80.13,76.3,8,image-02,sub-7,1-column,S2,Body,20.9,2.32
9,186,81.13,136.44,8,image-02,sub-7,1-column,S2,Body,21.17,2.35
5,205,88.45,188.35,4,image-02,sub-7,1-column,S2,Body,74.23,14.85
15,228,55.55,202.67,14,image-02,sub-7,1-column,S2,Body,42.3,2.82
13,244,58.23,211.19,8,image-02,sub-7,1-column,S2,Body,63.67,4.9
5,254,57.9,223.62,4,image-02,sub-7,1-column,S2,Body,29.49,5.9
