time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
3,548,128.63,249.22,8,image-09,sub-15,2-column,S1,Introduction,11.41,3.8
4,555,30.53,19.61,12,image-10,sub-15,2-column,-,-,11.19,2.8
5,559,38.58,12.5,9,image-10,sub-15,2-column,-,-,19.61,3.92
3,561,33.9,46.98,6,image-10,sub-15,2-column,-,-,7.92,2.64
2,562,41.88,59.47,6,image-10,sub-15,2-column,-,-,14.82,7.41
4,564,40.84,35.73,10,image-10,sub-15,2-column,-,-,14.83,3.71
3,567,77.77,37.35,7,image-10,sub-15,2-column,-,-,7.54,2.51
2,573,20.99,41.27,4,image-10,sub-15,2-column,-,-,10.66,5.33
3,582,23.67,42.96,7,image-10,sub-15,2-column,-,-,11.06,3.69
3,583,33.63,43.06,7,image-10,sub-15,2-column,-,-,9.96,3.32
3,587,43.62,43.92,6,image-10,sub-15,2-column,-,-,8.92,2.97
3,590,74.83,43.32,8,image-10,sub-15,2-column,S2,Body,12.7,4.23
3,595,44.64,43.42,10,image-10,sub-15,2-column,-,-,18.43,6.14
2,603,38.03,47.49,6,image-10,sub-15,2-column,-,-,16.82,8.41
2,607,22.63,51.74,6,image-10,sub-15,2-column,-,-,9.98,4.99
2,608,39.45,51.79,4,image-10,sub-15,2-column,-,-,16.82,8.41
5,612,21.01,55.73,13,image-10,sub-15,2-column,-,-,7.98,1.6
5,615,38.62,56.26,10,image-10,sub-15,2-column,-,-,9.23,1.85
2,620,86.74,52.97,4,image-10,sub-15,2-column,-,-,7.69,3.85
3,625,35.8,60.03,6,image-10,sub-15,2-column,-,-,12.89,4.3
4,632,36.03,62.12,11,image-10,sub-15,2-column,-,-,14.46,3.62
4,640,30.66,60.68,6,image-10,sub-15,2-column,-,-,9.45,2.36
2,642,37.35,64.77,6,image-10,sub-15,2-column,-,-,13.54,6.77
1,645,44.15,63.91,4,image-10,sub-15,2-column,-,-,4.2,4.2
4,651,23.28,70.27,9,image-10,sub-15,2-column,-,-,6.76,1.69
6,652,39.05,65.41,19,image-10,sub-15,2-column,-,-,16.5,2.75
5,659,37.3,71.68,14,image-10,sub-15,2-column,-,-,13.35,2.67
2,667,31.53,76.46,6,image-10,sub-15,2-column,-,-,9.18,4.59
2,670,45.67,76.85,6,image-10,sub-15,2-column,-,-,11.82,5.91
3,676,33.48,78.8,6,image-10,sub-15,2-column,-,-,11.03,3.68
3,679,62.34,74.8,7,image-10,sub-15,2-column,-,-,18.06,6.02
3,683,40.36,86.52,7,image-10,sub-15,2-column,-,-,15.88,5.29
5,685,42.37,86.58,13,image-10,sub-15,2-column,-,-,8.84,1.77
3,687,27.29,90.27,9,image-10,sub-15,2-column,-,-,6.92,2.31
3,688,40.29,89.3,9,image-10,sub-15,2-column,-,-,13.04,4.35
3,694,95.92,86.06,9,image-10,sub-15,2-column,-,-,16.34,5.45
3,696,19.31,96.4,8,image-10,sub-15,2-column,-,-,8.99,3.0
7,697,29.21,94.75,19,image-10,sub-15,2-column,-,-,10.04,1.43
2,705,20.56,96.56,5,image-10,sub-15,2-column,-,-,7.57,3.79
2,708,30.54,99.39,5,image-10,sub-15,2-column,-,-,9.57,4.79
3,715,82.92,99.42,9,image-10,sub-15,2-column,-,-,17.75,5.92
11,718,40.57,103.32,28,image-10,sub-15,2-column,-,-,14.17,1.29
4,724,29.18,107.05,12,image-10,sub-15,2-column,-,-,6.05,1.51
4,728,51.04,106.56,11,image-10,sub-15,2-column,-,-,10.59,2.65
1,736,21.22,107.92,4,image-10,sub-15,2-column,-,-,3.95,3.95
3,737,27.08,107.79,6,image-10,sub-15,2-column,-,-,5.86,1.95
3,745,35.67,113.89,9,image-10,sub-15,2-column,-,-,12.49,4.16
2,747,39.95,113.48,4,image-10,sub-15,2-column,-,-,13.31,6.66
4,751,61.02,115.96,9,image-10,sub-15,2-column,-,-,12.18,3.04
3,755,34.06,122.14,9,image-10,sub-15,2-column,-,-,6.71,2.24
4,763,26.92,125.22,11,image-10,sub-15,2-column,-,-,2.19,0.55
4,771,35.37,136.94,12,image-10,sub-15,2-column,-,-,14.78,3.69
2,778,21.05,146.49,6,image-10,sub-15,2-column,-,-,8.56,4.28
5,779,35.17,145.22,14,image-10,sub-15,2-column,-,-,14.18,2.84
2,783,72.38,140.69,4,image-10,sub-15,2-column,-,-,10.61,5.3
4,786,37.73,142.25,8,image-10,sub-15,2-column,-,-,13.25,3.31
4,791,26.21,143.57,11,image-10,sub-15,2-column,-,-,7.62,1.91
2,792,34.96,144.65,5,image-10,sub-15,2-column,-,-,8.82,4.41
2,800,22.82,153.71,5,image-10,sub-15,2-column,-,-,11.88,5.94
4,801,34.71,149.65,9,image-10,sub-15,2-column,-,-,12.56,3.14
3,803,36.13,153.45,8,image-10,sub-15,2-column,-,-,7.84,2.61
2,811,97.28,149.02,4,image-10,sub-15,2-column,-,-,7.58,3.79
3,813,21.34,154.77,9,image-10,sub-15,2-column,-,-,7.58,2.53
3,814,32.55,153.43,9,image-10,sub-15,2-column,-,-,11.29,3.76
2,817,24.25,154.32,7,image-10,sub-15,2-column,-,-,16.02,8.01
3,818,34.17,153.68,6,image-10,sub-15,2-column,-,-,9.94,3.31
3,826,24.12,162.18,6,image-10,sub-15,2-column,-,-,12.46,4.15
6,827,38.71,157.25,15,image-10,sub-15,2-column,-,-,15.4,2.57
3,834,23.57,170.66,9,image-10,sub-15,2-column,-,-,9.09,3.03
4,835,31.48,167.62,5,image-10,sub-15,2-column,-,-,8.47,2.12
9,841,74.09,165.7,26,image-10,sub-15,2-column,-,-,17.53,1.95
3,845,22.8,173.22,8,image-10,sub-15,2-column,-,-,6.1,2.03
6,846,36.99,171.93,19,image-10,sub-15,2-column,-,-,14.25,2.38
7,853,30.86,172.48,17,image-10,sub-15,2-column,-,-,7.59,1.08
4,860,29.42,177.26,10,image-10,sub-15,2-column,-,-,9.87,2.47
3,864,57.97,181.83,9,image-10,sub-15,2-column,-,-,13.88,4.63
2,868,90.83,178.9,7,image-10,sub-15,2-column,-,-,14.65,7.33
2,870,30.74,192.38,4,image-10,sub-15,2-column,-,-,3.44,1.72
4,871,38.6,190.51,11,image-10,sub-15,2-column,-,-,8.08,2.02
4,881,35.84,186.32,7,image-10,sub-15,2-column,-,-,13.4,3.35
4,884,58.89,188.81,12,image-10,sub-15,2-column,-,-,10.8,2.7
4,889,32.3,207.73,11,image-10,sub-15,2-column,-,-,13.05,3.26
2,893,50.71,239.12,6,image-10,sub-15,2-column,-,-,9.88,4.94
6,894,65.71,239.61,15,image-10,sub-15,2-column,-,-,15.01,2.5
3,896,39.51,213.95,8,image-10,sub-15,2-column,-,-,5.01,1.67
2,898,30.02,258.7,6,image-10,sub-15,2-column,-,-,5.64,2.82
4,907,54.27,119.88,5,image-10,sub-15,2-column,-,-,5.99,1.5
3,912,39.54,215.37,8,image-10,sub-15,2-column,-,-,7.11,2.37
3,918,52.69,243.07,8,image-10,sub-15,2-column,-,-,19.93,6.64
3,921,46.95,256.34,7,image-10,sub-15,2-column,-,-,12.55,4.18
6,925,89.24,263.11,18,image-10,sub-15,2-column,-,-,15.57,2.6
2,927,38.62,220.81,4,image-10,sub-15,2-column,-,-,19.12,9.56
2,930,24.18,265.74,6,image-10,sub-15,2-column,-,-,7.14,3.57
5,931,36.29,264.86,15,image-10,sub-15,2-column,-,-,12.14,2.43
4,934,62.05,266.14,7,image-10,sub-15,2-column,-,-,8.58,2.15
4,940,41.83,269.14,11,image-10,sub-15,2-column,-,-,15.06,3.77
3,945,77.8,269.17,7,image-10,sub-15,2-column,-,-,15.58,5.19
4,948,23.78,271.58,11,image-10,sub-15,2-column,-,-,7.2,1.8
2,949,33.26,272.65,5,image-10,sub-15,2-column,-,-,9.54,4.77
4,957,89.44,117.88,4,image-10,sub-15,2-column,S2,Body,15.95,3.99
2,965,119.32,52.93,5,image-10,sub-15,2-column,-,-,8.93,4.46
2,972,113.35,61.61,4,image-10,sub-15,2-column,-,-,7.03,3.52
4,973,129.12,61.64,11,image-10,sub-15,2-column,-,-,15.77,3.94
7,977,148.25,61.49,18,image-10,sub-15,2-column,-,-,8.84,1.26
5,982,126.58,63.71,16,image-10,sub-15,2-column,-,-,10.26,2.05
2,986,114.26,66.79,5,image-10,sub-15,2-column,-,-,8.32,4.16
5,987,130.28,61.82,13,image-10,sub-15,2-column,-,-,16.77,3.35
2,996,136.21,69.05,6,image-10,sub-15,2-column,-,-,17.92,8.96
4,1001,130.29,72.9,11,image-10,sub-15,2-column,-,-,10.15,2.54
4,1005,159.15,73.91,13,image-10,sub-15,2-column,-,-,14.66,3.67
2,1009,125.46,77.26,7,image-10,sub-15,2-column,-,-,7.86,3.93
3,1017,125.83,78.13,9,image-10,sub-15,2-column,-,-,10.46,3.49
6,1021,152.88,75.63,16,image-10,sub-15,2-column,-,-,10.84,1.81
6,1027,123.53,73.36,15,image-10,sub-15,2-column,-,-,11.98,2.0
3,1034,127.97,84.49,6,image-10,sub-15,2-column,-,-,12.38,4.13
4,1037,131.84,91.0,5,image-10,sub-15,2-column,-,-,17.03,4.26
5,1039,129.47,88.18,12,image-10,sub-15,2-column,-,-,16.56,3.31
8,1041,144.39,96.7,23,image-10,sub-15,2-column,-,-,18.03,2.25
2,1043,135.83,96.83,5,image-10,sub-15,2-column,-,-,11.81,5.91
5,1047,155.09,94.35,15,image-10,sub-15,2-column,-,-,8.89,1.78
1,1053,169.82,104.03,4,image-10,sub-15,2-column,-,-,10.41,10.41
2,1055,140.99,107.72,6,image-10,sub-15,2-column,-,-,3.4,1.7
6,1058,149.48,118.49,15,image-10,sub-15,2-column,-,-,12.5,2.08
4,1065,172.2,91.74,7,image-10,sub-15,2-column,-,-,4.88,1.22
2,1066,156.29,88.95,5,image-10,sub-15,2-column,-,-,16.15,8.07
2,1067,140.05,87.36,5,image-10,sub-15,2-column,-,-,16.32,8.16
4,1071,129.12,118.98,9,image-10,sub-15,2-column,-,-,12.37,3.09
3,1073,129.89,120.78,9,image-10,sub-15,2-column,-,-,9.98,3.33
2,1075,131.31,113.38,5,image-10,sub-15,2-column,-,-,10.12,5.06
6,1081,126.38,133.37,16,image-10,sub-15,2-column,-,-,9.71,1.62
4,1088,131.56,137.39,11,image-10,sub-15,2-column,-,-,15.73,3.93
3,1090,112.54,135.49,6,image-10,sub-15,2-column,-,-,11.07,3.69
2,1091,127.22,135.95,7,image-10,sub-15,2-column,-,-,14.69,7.34
6,1099,179.12,138.43,18,image-10,sub-15,2-column,-,-,8.93,1.49
5,1102,130.24,135.68,14,image-10,sub-15,2-column,-,-,18.01,3.6
2,1109,125.39,147.82,5,image-10,sub-15,2-column,-,-,10.48,5.24
12,1116,177.12,143.68,36,image-10,sub-15,2-column,-,-,13.64,1.14
4,1118,113.37,145.24,12,image-10,sub-15,2-column,-,-,9.71,2.43
5,1119,130.7,146.19,15,image-10,sub-15,2-column,-,-,17.36,3.47
2,1126,114.42,150.42,6,image-10,sub-15,2-column,-,-,8.88,4.44
3,1127,129.56,149.82,7,image-10,sub-15,2-column,-,-,15.15,5.05
7,1135,126.78,155.65,20,image-10,sub-15,2-column,-,-,11.21,1.6
5,1142,128.47,161.9,15,image-10,sub-15,2-column,-,-,10.06,2.01
1,1150,117.58,165.93,4,image-10,sub-15,2-column,-,-,2.89,2.89
4,1156,155.63,167.69,11,image-10,sub-15,2-column,-,-,15.65,3.91
3,1161,129.05,171.78,6,image-10,sub-15,2-column,-,-,14.08,4.69
3,1165,159.29,169.44,7,image-10,sub-15,2-column,-,-,7.12,2.37
3,1170,180.07,171.24,7,image-10,sub-15,2-column,-,-,7.18,2.39
4,1172,115.1,174.07,13,image-10,sub-15,2-column,-,-,14.22,3.56
2,1173,127.88,175.92,5,image-10,sub-15,2-column,-,-,12.91,6.46
6,1176,144.34,171.1,17,image-10,sub-15,2-column,-,-,11.44,1.91
2,1181,127.93,178.45,5,image-10,sub-15,2-column,-,-,11.55,5.78
1,1189,114.62,184.6,4,image-10,sub-15,2-column,-,-,9.02,9.02
2,1193,127.96,183.12,5,image-10,sub-15,2-column,-,-,12.65,6.33
6,1200,124.67,182.84,14,image-10,sub-15,2-column,-,-,8.53,1.42
6,1204,130.55,188.83,17,image-10,sub-15,2-column,-,-,11.92,1.99
3,1210,123.3,191.91,7,image-10,sub-15,2-column,-,-,9.28,3.09
2,1216,186.91,192.72,4,image-10,sub-15,2-column,-,-,7.06,3.53
2,1218,124.17,197.69,5,image-10,sub-15,2-column,-,-,8.71,4.36
6,1223,161.95,199.06,16,image-10,sub-15,2-column,-,-,12.25,2.04
3,1227,115.26,204.6,8,image-10,sub-15,2-column,-,-,6.08,2.03
2,1228,128.95,202.0,5,image-10,sub-15,2-column,-,-,13.93,6.96
9,1234,162.46,199.52,26,image-10,sub-15,2-column,-,-,9.16,1.02
4,1238,118.56,201.0,10,image-10,sub-15,2-column,-,-,4.73,1.18
4,1247,121.07,204.51,7,image-10,sub-15,2-column,-,-,9.6,2.4
2,1255,124.3,217.16,7,image-10,sub-15,2-column,-,-,8.36,4.18
6,1262,123.6,219.79,16,image-10,sub-15,2-column,-,-,7.37,1.23
3,1264,130.0,220.0,7,image-10,sub-15,2-column,-,-,8.41,2.8
2,1266,135.32,221.33,6,image-10,sub-15,2-column,-,-,13.99,7.0
2,1269,128.08,222.05,5,image-10,sub-15,2-column,-,-,8.08,4.04
4,1276,130.03,227.79,11,image-10,sub-15,2-column,-,-,13.34,3.33
3,1283,128.08,231.97,6,image-10,sub-15,2-column,-,-,11.49,3.83
2,1294,126.28,233.29,7,image-10,sub-15,2-column,-,-,13.38,6.69
2,1302,116.55,238.46,5,image-10,sub-15,2-column,-,-,6.18,3.09
2,1303,126.94,238.07,5,image-10,sub-15,2-column,-,-,10.4,5.2
2,1311,126.64,241.83,6,image-10,sub-15,2-column,-,-,8.5,4.25
3,1313,128.06,240.51,6,image-10,sub-15,2-column,-,-,12.93,4.31
3,1318,129.49,249.71,7,image-10,sub-15,2-column,-,-,8.93,2.98
3,1326,127.93,247.67,7,image-10,sub-15,2-column,-,-,7.15,2.38
3,1334,134.24,264.27,8,image-10,sub-15,2-column,-,-,11.21,3.74
7,1341,187.92,269.5,18,image-10,sub-15,2-column,-,-,14.76,2.11
53,1347,135.26,138.56,10,image-11,sub-15,2-column,-,-,13.45,0.25
4,1348,127.96,148.74,5,image-11,sub-15,2-column,-,-,12.53,3.13
4,1350,122.65,146.05,13,image-11,sub-15,2-column,-,-,19.15,4.79
3,1356,91.39,4.7,8,image-11,sub-15,2-column,-,-,9.19,3.06
4,1358,15.37,10.52,5,image-11,sub-15,2-column,-,-,5.63,1.41
3,1359,32.78,12.2,8,image-11,sub-15,2-column,-,-,17.49,5.83
3,1361,41.64,18.99,8,image-11,sub-15,2-column,-,-,10.31,3.44
2,1365,69.45,15.04,6,image-11,sub-15,2-column,-,-,14.68,7.34
4,1368,81.77,24.99,13,image-11,sub-15,2-column,-,-,12.7,3.17
4,1371,90.83,22.37,9,image-11,sub-15,2-column,-,-,8.6,2.15
7,1373,87.78,21.94,17,image-11,sub-15,2-column,-,-,7.51,1.07
3,1375,89.1,20.9,8,image-11,sub-15,2-column,-,-,10.91,3.64
3,1377,16.34,31.15,8,image-11,sub-15,2-column,-,-,8.12,2.71
5,1378,29.19,25.84,10,image-11,sub-15,2-column,-,-,13.9,2.78
3,1387,33.75,35.18,6,image-11,sub-15,2-column,-,-,16.7,5.57
5,1397,11.21,35.81,15,image-11,sub-15,2-column,-,-,6.92,1.38
4,1404,32.42,36.32,9,image-11,sub-15,2-column,-,-,16.56,4.14
3,1409,67.24,33.48,11,image-11,sub-15,2-column,-,-,12.76,4.25
6,1414,18.73,44.34,15,image-11,sub-15,2-column,-,-,6.13,1.02
3,1415,29.71,40.7,8,image-11,sub-15,2-column,-,-,11.57,3.86
2,1423,16.94,49.78,8,image-11,sub-15,2-column,-,-,9.2,4.6
4,1424,30.9,48.67,8,image-11,sub-15,2-column,-,-,14.0,3.5
2,1430,17.86,55.1,5,image-11,sub-15,2-column,-,-,9.1,4.55
5,1431,36.08,51.24,14,image-11,sub-15,2-column,S2,Body,18.62,3.72
4,1439,32.52,58.29,9,image-11,sub-15,2-column,-,-,14.38,3.6
3,1444,28.46,65.72,6,image-11,sub-15,2-column,-,-,7.03,2.34
6,1447,35.1,53.18,11,image-11,sub-15,2-column,-,-,16.89,2.81
2,1452,30.41,84.67,5,image-11,sub-15,2-column,-,-,10.36,5.18
4,1458,82.02,78.93,11,image-11,sub-15,2-column,-,-,10.29,2.57
4,1460,36.75,85.43,10,image-11,sub-15,2-column,-,-,14.87,3.72
5,1465,25.92,90.89,9,image-11,sub-15,2-column,-,-,14.32,2.86
3,1468,50.73,87.23,9,image-11,sub-15,2-column,-,-,10.51,3.5
3,1474,33.4,93.55,8,image-11,sub-15,2-column,-,-,12.33,4.11
5,1476,43.28,93.42,10,image-11,sub-15,2-column,-,-,13.64,2.73
10,1482,34.01,97.32,23,image-11,sub-15,2-column,-,-,8.22,0.82
2,1485,32.34,93.97,5,image-11,sub-15,2-column,-,-,8.63,4.32
4,1486,47.32,95.61,13,image-11,sub-15,2-column,-,-,15.07,3.77
3,1496,36.41,105.89,8,image-11,sub-15,2-column,-,-,9.5,3.17
3,1499,43.02,105.06,8,image-11,sub-15,2-column,-,-,11.54,3.85
4,1506,30.91,111.82,11,image-11,sub-15,2-column,-,-,7.22,1.8
4,1519,17.7,121.77,10,image-11,sub-15,2-column,-,-,7.89,1.97
2,1520,24.21,120.16,5,image-11,sub-15,2-column,-,-,6.71,3.35
4,1525,64.07,116.3,12,image-11,sub-15,2-column,-,-,8.31,2.08
3,1526,71.27,115.25,6,image-11,sub-15,2-column,S2,Body,7.28,2.43
3,1529,78.62,116.96,6,image-11,sub-15,2-column,-,-,6.72,2.24
2,1533,22.0,122.35,5,image-11,sub-15,2-column,-,-,2.97,1.49
2,1534,31.38,121.74,4,image-11,sub-15,2-column,-,-,9.4,4.7
2,1541,91.93,116.83,5,image-11,sub-15,2-column,-,-,12.71,6.36
2,1543,31.67,125.66,4,image-11,sub-15,2-column,-,-,8.41,4.21
2,1547,50.69,127.44,5,image-11,sub-15,2-column,-,-,7.24,3.62
3,1551,88.22,131.57,10,image-11,sub-15,2-column,-,-,9.03,3.01
6,1559,57.77,151.39,17,image-11,sub-15,2-column,-,-,16.62,2.77
3,1562,36.55,151.02,6,image-11,sub-15,2-column,-,-,7.73,2.58
3,1563,54.97,149.28,9,image-11,sub-15,2-column,-,-,18.5,6.17
2,1567,62.4,150.73,7,image-11,sub-15,2-column,-,-,15.61,7.8
2,1569,64.73,159.12,4,image-11,sub-15,2-column,-,-,9.28,4.64
3,1572,37.26,176.02,7,image-11,sub-15,2-column,-,-,13.49,4.5
10,1575,65.57,172.51,28,image-11,sub-15,2-column,-,-,17.79,1.78
7,1578,63.86,181.31,18,image-11,sub-15,2-column,-,-,8.23,1.18
5,1579,69.32,181.13,12,image-11,sub-15,2-column,-,-,5.46,1.09
3,1581,81.76,177.38,10,image-11,sub-15,2-column,-,-,14.72,4.91
5,1583,62.4,194.19,15,image-11,sub-15,2-column,-,-,4.79,0.96
3,1584,69.87,194.69,8,image-11,sub-15,2-column,-,-,7.49,2.5
2,1586,82.61,194.01,4,image-11,sub-15,2-column,-,-,16.86,8.43
3,1588,65.82,199.32,8,image-11,sub-15,2-column,-,-,10.88,3.63
3,1598,64.35,262.75,10,image-11,sub-15,2-column,-,-,7.59,2.53
2,1603,87.31,113.82,4,image-11,sub-15,2-column,-,-,18.11,9.05
4,1604,83.42,115.75,11,image-11,sub-15,2-column,-,-,4.34,1.08
2,1605,88.8,103.65,4,image-11,sub-15,2-column,-,-,13.24,6.62
6,1609,116.57,34.96,15,image-11,sub-15,2-column,-,-,6.88,1.15
3,1618,126.66,41.93,9,image-11,sub-15,2-column,S2,Formula,12.08,4.03
2,1624,111.72,49.26,5,image-11,sub-15,2-column,-,-,6.07,3.04
3,1625,127.77,48.93,10,image-11,sub-15,2-column,-,-,16.05,5.35
2,1630,113.83,53.81,7,image-11,sub-15,2-column,-,-,2.05,1.02
2,1635,156.11,60.04,5,image-11,sub-15,2-column,-,-,12.94,6.47
5,1638,128.71,64.5,10,image-11,sub-15,2-column,-,-,10.19,2.04
4,1645,125.67,68.1,11,image-11,sub-15,2-column,-,-,14.05,3.51
4,1653,124.46,72.38,12,image-11,sub-15,2-column,-,-,10.43,2.61
2,1658,121.27,77.45,5,image-11,sub-15,2-column,-,-,7.67,3.83
6,1661,141.05,75.06,16,image-11,sub-15,2-column,-,-,11.43,1.91
3,1668,117.95,82.5,7,image-11,sub-15,2-column,-,-,7.18,2.39
4,1673,149.79,82.65,11,image-11,sub-15,2-column,-,-,15.35,3.84
3,1678,112.81,88.06,9,image-11,sub-15,2-column,-,-,3.16,1.05
7,1679,130.91,85.54,19,image-11,sub-15,2-column,-,-,18.27,2.61
2,1688,124.12,90.88,4,image-11,sub-15,2-column,-,-,9.13,4.57
3,1691,112.54,91.55,8,image-11,sub-15,2-column,-,-,8.96,2.99
2,1692,120.05,90.39,4,image-11,sub-15,2-column,S2,Body,7.6,3.8
5,1701,118.39,93.95,14,image-11,sub-15,2-column,-,-,6.09,1.22
5,1706,142.25,95.82,15,image-11,sub-15,2-column,-,-,10.45,2.09
1,1713,120.82,98.24,4,image-11,sub-15,2-column,-,-,8.76,8.76
5,1720,180.34,98.81,15,image-11,sub-15,2-column,-,-,10.97,2.19
2,1722,126.91,102.86,5,image-11,sub-15,2-column,-,-,14.16,7.08
4,1730,123.47,99.46,7,image-11,sub-15,2-column,-,-,12.85,3.21
4,1736,121.93,105.11,10,image-11,sub-15,2-column,-,-,9.03,2.26
6,1739,149.97,104.58,13,image-11,sub-15,2-column,-,-,12.07,2.01
4,1741,153.96,106.29,13,image-11,sub-15,2-column,-,-,10.57,2.64
3,1745,111.82,108.91,5,image-11,sub-15,2-column,-,-,10.37,3.46
2,1752,128.47,110.73,4,image-11,sub-15,2-column,-,-,8.18,4.09
3,1755,155.19,123.2,7,image-11,sub-15,2-column,-,-,11.28,3.76
2,1758,130.96,119.97,7,image-11,sub-15,2-column,-,-,10.78,5.39
2,1760,114.92,108.64,5,image-11,sub-15,2-column,-,-,7.41,3.71
2,1764,136.76,136.93,6,image-11,sub-15,2-column,-,-,18.01,9.01
3,1768,149.73,138.48,9,image-11,sub-15,2-column,-,-,12.21,4.07
2,1773,126.11,142.69,6,image-11,sub-15,2-column,-,-,10.19,5.09
4,1781,120.91,147.65,10,image-11,sub-15,2-column,-,-,6.85,1.71
4,1783,131.56,144.03,13,image-11,sub-15,2-column,-,-,18.0,4.5
4,1790,128.89,148.77,12,image-11,sub-15,2-column,-,-,15.24,3.81
4,1795,126.8,146.09,9,image-11,sub-15,2-column,-,-,13.8,3.45
10,1804,130.69,158.47,29,image-11,sub-15,2-column,-,-,12.66,1.27
4,1810,128.53,161.52,11,image-11,sub-15,2-column,-,-,12.91,3.23
5,1817,114.86,169.33,12,image-11,sub-15,2-column,-,-,7.53,1.51
5,1818,129.37,167.22,14,image-11,sub-15,2-column,-,-,14.66,2.93
3,1820,129.51,179.7,9,image-11,sub-15,2-column,-,-,13.36,4.45
1,1825,119.67,176.48,4,image-11,sub-15,2-column,S2,Body,8.0,8.0
3,1826,112.05,177.35,8,image-11,sub-15,2-column,-,-,7.67,2.56
3,1827,127.48,178.34,7,image-11,sub-15,2-column,-,-,15.46,5.15
4,1835,124.05,184.72,12,image-11,sub-15,2-column,-,-,9.51,2.38
2,1838,110.27,184.22,4,image-11,sub-15,2-column,-,-,10.64,5.32
3,1839,121.55,184.43,8,image-11,sub-15,2-column,-,-,11.28,3.76
2,1847,121.01,185.83,6,image-11,sub-15,2-column,-,-,7.59,3.79
2,1856,123.47,192.58,7,image-11,sub-15,2-column,-,-,9.35,4.67
4,1861,175.11,191.3,9,image-11,sub-15,2-column,-,-,10.95,2.74
2,1864,113.1,198.08,7,image-11,sub-15,2-column,-,-,8.44,4.22
6,1872,129.92,201.36,19,image-11,sub-15,2-column,-,-,14.25,2.38
3,1875,142.5,201.55,7,image-11,sub-15,2-column,-,-,9.81,3.27
4,1882,124.82,204.75,12,image-11,sub-15,2-column,-,-,11.26,2.81
2,1884,127.44,204.55,6,image-11,sub-15,2-column,-,-,14.9,7.45
5,1889,159.41,205.64,10,image-11,sub-15,2-column,-,-,10.25,2.05
4,1893,121.27,214.07,11,image-11,sub-15,2-column,-,-,9.09,2.27
3,1896,137.06,215.56,8,image-11,sub-15,2-column,-,-,18.08,6.03
2,1903,112.92,217.12,6,image-11,sub-15,2-column,-,-,9.94,4.97
3,1904,127.45,217.75,8,image-11,sub-15,2-column,-,-,14.54,4.85
3,1911,126.32,223.27,7,image-11,sub-15,2-column,-,-,11.7,3.9
4,1914,135.09,221.8,12,image-11,sub-15,2-column,-,-,14.24,3.56
8,1917,149.28,222.21,24,image-11,sub-15,2-column,-,-,9.36,1.17
4,1922,173.9,222.43,11,image-11,sub-15,2-column,-,-,11.59,2.9
3,1927,187.43,224.71,6,image-11,sub-15,2-column,-,-,12.0,4.0
3,1929,110.51,229.82,6,image-11,sub-15,2-column,-,-,7.96,2.65
8,1930,118.42,227.52,23,image-11,sub-15,2-column,-,-,8.24,1.03
1,1939,114.18,231.53,4,image-11,sub-15,2-column,-,-,6.27,6.27
4,1940,130.02,231.22,9,image-11,sub-15,2-column,-,-,15.84,3.96
3,1949,114.59,236.43,8,image-11,sub-15,2-column,-,-,11.89,3.96
4,1950,123.83,233.84,10,image-11,sub-15,2-column,-,-,9.6,2.4
7,1956,115.06,238.69,19,image-11,sub-15,2-column,-,-,14.73,2.1
3,1957,129.0,238.84,10,image-11,sub-15,2-column,-,-,13.94,4.65
2,1960,157.74,237.96,5,image-11,sub-15,2-column,-,-,10.99,5.5
4,1964,124.65,243.72,10,image-11,sub-15,2-column,-,-,9.58,2.4
1,1970,123.83,247.71,4,image-11,sub-15,2-column,-,-,9.87,9.87
5,1973,130.89,250.15,12,image-11,sub-15,2-column,-,-,10.48,2.1
5,1975,129.82,251.61,13,image-11,sub-15,2-column,-,-,11.73,2.35
5,1982,133.13,256.93,14,image-11,sub-15,2-column,-,-,17.69,3.54
9,1985,146.22,256.04,28,image-11,sub-15,2-column,-,-,13.13,1.46
8,1990,128.23,260.54,25,image-11,sub-15,2-column,-,-,8.96,1.12
7,1992,131.46,258.74,19,image-11,sub-15,2-column,-,-,14.11,2.02
3,1997,134.44,265.93,8,image-11,sub-15,2-column,-,-,15.78,5.26
4,2000,122.53,270.2,6,image-11,sub-15,2-column,-,-,5.96,1.49
3,2007,70.44,3.84,6,image-12,sub-15,2-column,S3,References,14.99,5.0
6,2010,50.98,20.48,13,image-12,sub-15,2-column,S3,References,6.81,1.14
1,2016,22.49,45.37,4,image-12,sub-15,2-column,S3,References,9.04,9.04
3,2017,26.55,43.43,5,image-12,sub-15,2-column,S3,References,4.5,1.5
2,2024,25.36,74.78,5,image-12,sub-15,2-column,S3,References,18.75,9.38
2,2025,41.64,77.76,4,image-12,sub-15,2-column,S3,References,16.55,8.28
3,2029,26.55,101.5,5,image-12,sub-15,2-column,S3,References,16.64,5.55
4,2032,35.57,155.44,4,image-12,sub-15,2-column,S3,References,14.08,3.52
2,2033,25.51,161.12,5,image-12,sub-15,2-column,S3,References,11.55,5.78
2,2037,93.81,194.11,5,image-12,sub-15,2-column,S3,References,12.88,6.44
2,2041,74.17,46.96,5,image-12,sub-15,2-column,S3,References,9.54,4.77
2,2044,102.11,140.72,4,image-12,sub-15,2-column,S3,References,15.77,7.88
4,6,70.43,125.16,8,image-01,sub-16,1-column,S1,Introduction,7.73,1.93
