fr_index,fr_dist,fr_time,fr_speed,cond,subject,section
3144,1070.56,92,0.73,1-column,sub-14,S2
3145,40.58,6,0.42,1-column,sub-14,S2
3146,496.62,25,1.24,1-column,sub-14,S2
3147,1517.4,41,2.31,1-column,sub-14,S2
3148,1620.07,114,0.89,1-column,sub-14,S2
3149,670.42,37,1.13,1-column,sub-14,S2
3150,121.75,8,0.95,1-column,sub-14,S2
3151,638.93,17,2.35,1-column,sub-14,S2
3152,1436.96,78,1.15,1-column,sub-14,S2
3153,304.66,75,0.25,1-column,sub-14,S2
3154,1190.7,33,2.26,1-column,sub-14,S2
3155,1336.0,88,0.95,1-column,sub-14,S2
3156,195.78,10,1.22,1-column,sub-14,S2
3157,88.29,13,0.42,1-column,sub-14,S2
3158,702.67,14,3.14,1-column,sub-14,S2
3159,330.29,69,0.3,1-column,sub-14,S2
3160,318.94,4,4.98,1-column,sub-14,S2
3161,785.2,10,4.91,1-column,sub-14,S2
3162,843.97,51,1.03,1-column,sub-14,S2
3163,20.29,12,0.11,1-column,sub-14,S2
3164,869.42,20,2.72,1-column,sub-14,S2
3165,205.37,15,0.86,1-column,sub-14,S2
3166,7.19,43,0.01,1-column,sub-14,S2
3167,272.58,53,0.32,1-column,sub-14,S2
3168,396.95,21,1.18,1-column,sub-14,S2
3169,309.71,26,0.74,1-column,sub-14,S2
3170,690.1,6,7.19,1-column,sub-14,S2
3171,488.31,37,0.82,1-column,sub-14,S2
3172,321.17,9,2.23,1-column,sub-14,S2
3173,85.4,5,1.07,1-column,sub-14,S2
3174,901.93,18,3.13,1-column,sub-14,S2
3175,294.2,30,0.61,1-column,sub-14,S2
3176,1360.08,38,2.24,1-column,sub-14,S2
3177,299.54,33,0.57,1-column,sub-14,S2
3178,226.43,34,0.42,1-column,sub-14,S2
3179,118.55,19,0.39,1-column,sub-14,S2
3180,949.74,21,2.83,1-column,sub-14,S2
3181,805.22,123,0.41,1-column,sub-14,S2
3182,1058.0,45,1.47,1-column,sub-14,S2
3183,123.38,16,0.48,1-column,sub-14,S2
3184,1616.75,53,1.91,1-column,sub-14,S2
3185,529.47,31,1.07,1-column,sub-14,S2
3186,1133.22,37,1.91,1-column,sub-14,S2
3187,162.7,34,0.3,1-column,sub-14,S2
3188,579.94,56,0.65,1-column,sub-14,S2
3189,1013.56,55,1.15,1-column,sub-14,S2
3190,95.08,5,1.19,1-column,sub-14,S2
3191,286.27,46,0.39,1-column,sub-14,S2
3192,139.27,18,0.48,1-column,sub-14,S2
3193,825.37,17,3.03,1-column,sub-14,S2
3194,55.79,49,0.07,1-column,sub-14,S2
3195,1573.35,175,0.56,1-column,sub-14,S2
3196,234.43,40,0.37,1-column,sub-14,S2
3197,1399.92,54,1.62,1-column,sub-14,S2
3198,120.66,17,0.44,1-column,sub-14,S2
3199,1693.66,86,1.23,1-column,sub-14,S2
3200,1610.67,96,1.05,1-column,sub-14,S2
3201,1577.66,103,0.96,1-column,sub-14,S2
3202,515.47,52,0.62,1-column,sub-14,S2
3203,1294.52,73,1.11,1-column,sub-14,S2
3204,682.02,38,1.12,1-column,sub-14,S2
3205,279.61,40,0.44,1-column,sub-14,S2
3206,93.46,5,1.17,1-column,sub-14,S2
3207,508.95,71,0.45,1-column,sub-14,S2
3208,333.4,18,1.16,1-column,sub-14,S2
3209,1475.47,125,0.74,1-column,sub-14,S2
3210,1627.09,117,0.87,1-column,sub-14,S2
3211,572.68,23,1.56,1-column,sub-14,S2
3212,98.38,6,1.02,1-column,sub-14,S2
3213,151.71,6,1.58,1-column,sub-14,S2
3214,373.27,18,1.3,1-column,sub-14,S2
3215,125.88,12,0.66,1-column,sub-14,S2
3216,764.65,6,7.97,1-column,sub-14,S2
3217,590.72,21,1.76,1-column,sub-14,S2
3218,79.81,9,0.55,1-column,sub-14,S2
3219,1072.25,35,1.91,1-column,sub-14,S2
3220,895.81,50,1.12,1-column,sub-14,S2
3221,325.69,18,1.13,1-column,sub-14,S2
3222,1358.58,61,1.39,1-column,sub-14,S2
3223,1708.26,108,0.99,1-column,sub-14,S2
3224,1352.92,83,1.02,1-column,sub-14,S2
3225,404.68,61,0.41,1-column,sub-14,S2
3226,331.79,30,0.69,1-column,sub-14,S2
3227,1085.28,67,1.01,1-column,sub-14,S2
3228,399.87,47,0.53,1-column,sub-14,S2
3229,146.16,13,0.7,1-column,sub-14,S3
3230,1118.37,32,2.18,1-column,sub-14,S3
3231,230.2,13,1.11,1-column,sub-14,S2
3232,584.54,32,1.14,1-column,sub-14,S3
3233,162.98,7,1.46,1-column,sub-14,S3
3234,1550.86,66,1.47,1-column,sub-14,S3
3235,445.57,30,0.93,1-column,sub-14,S3
3236,811.1,18,2.82,1-column,sub-14,S3
3237,1075.56,24,2.8,1-column,sub-14,S3
3238,511.09,4,7.99,1-column,sub-14,S3
3239,1413.88,22,4.02,1-column,sub-14,S3
3240,481.72,24,1.25,1-column,sub-14,S3
3241,178.87,4,2.79,1-column,sub-14,S3
3242,1039.75,8,8.12,1-column,sub-18,S0
3243,87.63,6,0.91,1-column,sub-18,S0
3244,97.52,31,0.2,1-column,sub-18,S0
3245,998.44,31,2.01,1-column,sub-18,S0
3246,279.96,17,1.03,1-column,sub-18,S0
3247,1285.3,20,4.02,1-column,sub-18,S1
3248,1142.33,67,1.07,1-column,sub-18,S1
3249,218.51,22,0.62,1-column,sub-18,S1
3250,731.89,30,1.52,1-column,sub-18,S1
3251,1021.61,108,0.59,1-column,sub-18,S1
3252,337.62,51,0.41,1-column,sub-18,S1
3253,859.01,30,1.79,1-column,sub-18,S1
3254,1149.55,85,0.85,1-column,sub-18,S1
3255,939.1,60,0.98,1-column,sub-18,S1
3256,431.6,81,0.33,1-column,sub-18,S1
3257,737.82,22,2.1,1-column,sub-18,S1
3258,70.85,14,0.32,1-column,sub-18,S1
3259,919.09,46,1.25,1-column,sub-18,S1
3260,1136.41,72,0.99,1-column,sub-18,S1
3261,60.47,7,0.54,1-column,sub-18,S1
3262,1126.39,50,1.41,1-column,sub-18,S1
3263,110.46,13,0.53,1-column,sub-18,S1
3264,71.2,9,0.49,1-column,sub-18,S1
3265,977.97,72,0.85,1-column,sub-18,S1
3266,142.68,22,0.41,1-column,sub-18,S1
3267,180.21,25,0.45,1-column,sub-18,S1
3268,778.09,60,0.81,1-column,sub-18,S1
3269,708.64,55,0.81,1-column,sub-18,S1
3270,979.37,59,1.04,1-column,sub-18,S1
3271,219.02,36,0.38,1-column,sub-18,S0
3272,562.15,8,4.39,1-column,sub-18,S0
3273,469.56,32,0.92,1-column,sub-18,S0
3274,157.7,24,0.41,1-column,sub-18,S0
3275,730.22,42,1.09,1-column,sub-18,S1
3276,979.94,68,0.9,1-column,sub-18,S1
3277,392.6,33,0.74,1-column,sub-18,S1
3278,575.82,36,1.0,1-column,sub-18,S1
3279,225.24,17,0.83,1-column,sub-18,S1
3280,1091.69,57,1.2,1-column,sub-18,S1
3281,319.01,25,0.8,1-column,sub-18,S1
3282,1043.51,81,0.81,1-column,sub-18,S1
3283,1114.64,138,0.5,1-column,sub-18,S1
3284,179.45,15,0.75,1-column,sub-18,S1
3285,209.69,15,0.87,1-column,sub-18,S1
3286,282.02,26,0.68,1-column,sub-18,S1
3287,1136.75,66,1.08,1-column,sub-18,S1
3288,1141.16,53,1.35,1-column,sub-18,S1
3289,1214.89,39,1.95,1-column,sub-18,S1
3290,748.23,46,1.02,1-column,sub-18,S1
3291,705.34,19,2.32,1-column,sub-18,S1
3292,483.34,28,1.08,1-column,sub-18,S1
3293,921.3,20,2.88,1-column,sub-18,S1
3294,191.07,18,0.66,1-column,sub-18,S1
3295,1067.25,54,1.24,1-column,sub-18,S1
3296,1098.07,62,1.11,1-column,sub-18,S1
3297,648.2,56,0.72,1-column,sub-18,S1
3298,621.94,67,0.58,1-column,sub-18,S1
3299,101.57,8,0.79,1-column,sub-18,S0
3300,87.08,7,0.78,1-column,sub-18,S1
3301,246.25,9,1.71,1-column,sub-18,S0
3302,79.14,10,0.49,1-column,sub-18,S1
3303,619.06,36,1.07,1-column,sub-18,S0
3304,1011.2,56,1.13,1-column,sub-18,S1
3305,1183.57,87,0.85,1-column,sub-18,S1
3306,499.46,5,6.24,1-column,sub-18,S1
3307,891.7,74,0.75,1-column,sub-18,S1
3308,948.26,44,1.35,1-column,sub-18,S1
3309,400.16,5,5.0,1-column,sub-18,S1
3310,1139.59,132,0.54,1-column,sub-18,S1
3311,1134.74,98,0.72,1-column,sub-18,S1
3312,96.07,14,0.43,1-column,sub-18,S1
3313,366.87,27,0.85,1-column,sub-18,S1
3314,1032.07,48,1.34,1-column,sub-18,S1
3315,1134.79,143,0.5,1-column,sub-18,S1
3316,997.64,95,0.66,1-column,sub-18,S1
3317,653.77,15,2.72,1-column,sub-18,S1
3318,1031.11,52,1.24,1-column,sub-18,S1
3319,44.46,8,0.35,1-column,sub-18,S1
3320,582.3,75,0.49,1-column,sub-18,S1
3321,497.31,21,1.48,1-column,sub-18,S1
3322,1043.32,66,0.99,1-column,sub-18,S1
3323,1045.28,50,1.31,1-column,sub-18,S1
3324,351.59,45,0.49,1-column,sub-18,S1
3325,81.65,11,0.46,1-column,sub-18,S1
3326,446.38,15,1.86,1-column,sub-18,S1
3327,304.71,20,0.95,1-column,sub-18,S1
3328,351.44,11,2.0,1-column,sub-18,S1
3329,1004.06,75,0.84,1-column,sub-18,S1
3330,105.42,5,1.32,1-column,sub-18,S1
3331,647.56,16,2.53,1-column,sub-18,S1
3332,1023.71,47,1.36,1-column,sub-18,S1
3333,72.22,12,0.38,1-column,sub-18,S1
3334,46.33,5,0.58,1-column,sub-18,S1
3335,327.07,24,0.85,1-column,sub-18,S1
3336,751.15,26,1.81,1-column,sub-18,S1
3337,870.62,64,0.85,1-column,sub-18,S1
3338,966.97,45,1.34,1-column,sub-18,S1
3339,271.39,19,0.89,1-column,sub-18,S1
3340,654.04,28,1.46,1-column,sub-18,S1
3341,894.73,35,1.6,1-column,sub-18,S1
3342,104.49,11,0.59,1-column,sub-18,S1
3343,1028.44,63,1.02,1-column,sub-18,S1
3344,635.46,14,2.84,1-column,sub-18,S1
3345,988.36,50,1.24,1-column,sub-18,S1
3346,892.93,55,1.01,1-column,sub-18,S1
3347,762.85,25,1.91,1-column,sub-18,S1
3348,1058.63,49,1.35,1-column,sub-18,S1
3349,903.32,59,0.96,1-column,sub-18,S1
3350,878.98,24,2.29,1-column,sub-18,S1
3351,456.0,38,0.75,1-column,sub-18,S2
3352,1878.25,4,29.35,1-column,sub-18,S2
3353,405.41,4,6.33,1-column,sub-18,S2
3354,233.08,9,1.62,1-column,sub-18,S2
3355,397.59,13,1.91,1-column,sub-18,S2
3356,437.97,62,0.44,1-column,sub-18,S2
3357,638.12,25,1.6,1-column,sub-18,S2
3358,186.02,28,0.42,1-column,sub-18,S2
3359,685.33,34,1.26,1-column,sub-18,S2
3360,319.55,35,0.57,1-column,sub-18,S2
3361,431.1,4,6.74,1-column,sub-18,S2
3362,739.01,55,0.84,1-column,sub-18,S2
3363,467.55,27,1.08,1-column,sub-18,S2
3364,784.59,86,0.57,1-column,sub-18,S2
3365,52.61,8,0.41,1-column,sub-18,S2
3366,214.37,27,0.5,1-column,sub-18,S2
3367,859.18,33,1.63,1-column,sub-18,S2
3368,118.36,13,0.57,1-column,sub-18,S2
3369,808.75,71,0.71,1-column,sub-18,S2
3370,999.44,74,0.84,1-column,sub-18,S2
3371,132.47,16,0.52,1-column,sub-18,S2
3372,821.09,57,0.9,1-column,sub-18,S2
3373,946.17,74,0.8,1-column,sub-18,S2
3374,772.18,42,1.15,1-column,sub-18,S2
3375,977.9,59,1.04,1-column,sub-18,S2
3376,968.58,82,0.74,1-column,sub-18,S2
3377,160.8,26,0.39,1-column,sub-18,S2
3378,436.83,24,1.14,1-column,sub-18,S2
3379,61.88,9,0.43,1-column,sub-18,S2
3380,108.91,20,0.34,1-column,sub-18,S2
3381,610.87,12,3.18,1-column,sub-18,S2
3382,873.41,51,1.07,1-column,sub-18,S2
3383,904.62,96,0.59,1-column,sub-18,S2
3384,98.42,21,0.29,1-column,sub-18,S2
3385,768.34,97,0.5,1-column,sub-18,S2
3386,1012.44,79,0.8,1-column,sub-18,S2
3387,429.37,9,2.98,1-column,sub-18,S2
3388,102.5,8,0.8,1-column,sub-18,S2
3389,490.01,61,0.5,1-column,sub-18,S2
3390,502.96,10,3.14,1-column,sub-18,S2
3391,576.28,87,0.41,1-column,sub-18,S2
3392,518.29,7,4.63,1-column,sub-18,S2
3393,1004.81,68,0.92,1-column,sub-18,S2
3394,124.23,35,0.22,1-column,sub-18,S2
3395,126.62,52,0.15,1-column,sub-18,S2
3396,355.18,29,0.77,1-column,sub-18,S2
3397,919.67,120,0.48,1-column,sub-18,S2
3398,1093.33,72,0.95,1-column,sub-18,S2
3399,845.92,111,0.48,1-column,sub-18,S2
3400,489.3,4,7.65,1-column,sub-18,S2
3401,60.12,6,0.63,1-column,sub-18,S2
3402,893.79,89,0.63,1-column,sub-18,S2
3403,869.01,85,0.64,1-column,sub-18,S2
3404,986.22,74,0.83,1-column,sub-18,S2
3405,1074.59,75,0.9,1-column,sub-18,S2
3406,953.8,62,0.96,1-column,sub-18,S2
3407,1032.26,55,1.17,1-column,sub-18,S2
3408,952.97,55,1.08,1-column,sub-18,S2
3409,140.65,8,1.1,1-column,sub-18,S2
3410,312.01,7,2.79,1-column,sub-18,S2
3411,263.3,7,2.35,1-column,sub-18,S2
3412,998.6,33,1.89,1-column,sub-18,S2
3413,270.38,27,0.63,1-column,sub-18,S2
3414,1017.39,17,3.74,1-column,sub-18,S2
3415,1036.61,10,6.48,1-column,sub-18,S2
3416,3247.6,78,2.6,1-column,sub-18,S2
3417,174.72,23,0.47,1-column,sub-18,S2
3418,95.27,17,0.35,1-column,sub-18,S2
3419,886.23,28,1.98,1-column,sub-18,S2
3420,152.21,24,0.4,1-column,sub-18,S2
3421,460.37,50,0.58,1-column,sub-18,S2
3422,466.31,5,5.83,1-column,sub-18,S2
3423,127.54,25,0.32,1-column,sub-18,S2
3424,681.76,27,1.58,1-column,sub-18,S2
3425,708.72,77,0.58,1-column,sub-18,S2
3426,251.6,69,0.23,1-column,sub-18,S2
3427,698.59,27,1.62,1-column,sub-18,S2
3428,55.27,16,0.22,1-column,sub-18,S2
3429,798.56,131,0.38,1-column,sub-18,S2
3430,376.09,113,0.21,1-column,sub-18,S2
3431,193.68,24,0.5,1-column,sub-18,S2
3432,413.14,8,3.23,1-column,sub-18,S2
3433,1057.48,83,0.8,1-column,sub-18,S2
3434,570.47,36,0.99,1-column,sub-18,S2
3435,375.12,122,0.19,1-column,sub-18,S2
3436,602.68,84,0.45,1-column,sub-18,S2
3437,204.61,69,0.19,1-column,sub-18,S2
3438,168.44,18,0.58,1-column,sub-18,S2
3439,88.1,5,1.1,1-column,sub-18,S2
3440,365.17,37,0.62,1-column,sub-18,S2
3441,519.31,7,4.64,1-column,sub-18,S2
3442,127.79,9,0.89,1-column,sub-18,S2
3443,175.02,11,0.99,1-column,sub-18,S2
3444,1071.5,55,1.22,1-column,sub-18,S2
3445,737.65,78,0.59,1-column,sub-18,S2
3446,1052.29,74,0.89,1-column,sub-18,S2
3447,315.83,43,0.46,1-column,sub-18,S2
3448,84.16,28,0.19,1-column,sub-18,S2
3449,674.7,49,0.86,1-column,sub-18,S2
3450,192.85,29,0.42,1-column,sub-18,S2
3451,178.11,17,0.65,1-column,sub-18,S2
3452,197.29,14,0.88,1-column,sub-18,S2
3453,251.51,24,0.65,1-column,sub-18,S2
3454,58.66,4,0.92,1-column,sub-18,S2
3455,614.69,20,1.92,1-column,sub-18,S2
3456,935.42,89,0.66,1-column,sub-18,S2
3457,937.96,91,0.64,1-column,sub-18,S2
3458,428.17,28,0.96,1-column,sub-18,S2
3459,933.77,52,1.12,1-column,sub-18,S2
3460,1032.12,120,0.54,1-column,sub-18,S2
3461,976.51,70,0.87,1-column,sub-18,S2
3462,916.09,83,0.69,1-column,sub-18,S2
3463,947.83,43,1.38,1-column,sub-18,S2
3464,929.0,55,1.06,1-column,sub-18,S2
3465,1009.05,62,1.02,1-column,sub-18,S2
3466,358.86,38,0.59,1-column,sub-18,S2
3467,1037.13,33,1.96,1-column,sub-18,S2
3468,834.45,31,1.68,1-column,sub-18,S2
3469,986.15,86,0.72,1-column,sub-18,S2
3470,448.13,33,0.85,1-column,sub-18,S2
3471,625.31,28,1.4,1-column,sub-18,S2
3472,1025.35,82,0.78,1-column,sub-18,S2
3473,25.72,8,0.2,1-column,sub-18,S2
3474,966.33,72,0.84,1-column,sub-18,S2
3475,135.16,31,0.27,1-column,sub-18,S2
3476,699.82,65,0.67,1-column,sub-18,S2
3477,542.93,30,1.13,1-column,sub-18,S2
3478,46.21,17,0.17,1-column,sub-18,S2
3479,74.07,8,0.58,1-column,sub-18,S2
3480,8.59,15,0.04,1-column,sub-18,S2
3481,171.99,12,0.9,1-column,sub-18,S2
3482,1032.98,50,1.29,1-column,sub-18,S2
3483,833.59,48,1.09,1-column,sub-18,S2
3484,903.96,80,0.71,1-column,sub-18,S2
3485,938.33,48,1.22,1-column,sub-18,S2
3486,113.55,15,0.47,1-column,sub-18,S2
3487,1067.6,52,1.28,1-column,sub-18,S2
3488,1143.73,107,0.67,1-column,sub-18,S2
3489,1187.34,77,0.96,1-column,sub-18,S2
3490,964.65,42,1.44,1-column,sub-18,S2
3491,956.32,70,0.85,1-column,sub-18,S2
3492,162.36,17,0.6,1-column,sub-18,S2
3493,588.54,34,1.08,1-column,sub-18,S2
3494,47.64,7,0.43,1-column,sub-18,S2
3495,667.03,41,1.02,1-column,sub-18,S2
3496,32.94,8,0.26,1-column,sub-18,S2
3497,579.85,12,3.02,1-column,sub-18,S2
3498,1083.23,59,1.15,1-column,sub-18,S2
3499,888.04,45,1.23,1-column,sub-18,S2
3500,917.1,53,1.08,1-column,sub-18,S2
3501,785.51,27,1.82,1-column,sub-18,S2
3502,200.31,15,0.83,1-column,sub-18,S2
3503,623.16,11,3.54,1-column,sub-18,S2
3504,799.17,38,1.31,1-column,sub-18,S2
3505,864.68,31,1.74,1-column,sub-18,S2
3506,498.62,25,1.25,1-column,sub-18,S2
3507,261.08,14,1.17,1-column,sub-18,S2
3508,1108.85,62,1.12,1-column,sub-18,S2
3509,400.54,40,0.63,1-column,sub-18,S2
3510,435.78,5,5.45,1-column,sub-18,S2
3511,874.16,92,0.59,1-column,sub-18,S2
3512,896.84,59,0.95,1-column,sub-18,S2
3513,812.25,55,0.92,1-column,sub-18,S2
3514,213.1,29,0.46,1-column,sub-18,S2
3515,653.98,29,1.41,1-column,sub-18,S2
3516,29.31,4,0.46,1-column,sub-18,S2
3517,135.05,9,0.94,1-column,sub-18,S2
3518,424.38,47,0.56,1-column,sub-18,S2
3519,514.86,12,2.68,1-column,sub-18,S2
3520,884.82,98,0.56,1-column,sub-18,S2
3521,466.91,28,1.04,1-column,sub-18,S2
3522,135.76,18,0.47,1-column,sub-18,S2
3523,671.76,54,0.78,1-column,sub-18,S2
3524,56.15,11,0.32,1-column,sub-18,S2
3525,189.73,54,0.22,1-column,sub-18,S2
3526,11.08,4,0.17,1-column,sub-18,S2
3527,110.57,54,0.13,1-column,sub-18,S2
3528,687.09,23,1.87,1-column,sub-18,S2
3529,46.17,13,0.22,1-column,sub-18,S2
3530,784.15,36,1.36,1-column,sub-18,S2
3531,95.24,8,0.74,1-column,sub-18,S2
3532,196.11,21,0.58,1-column,sub-18,S2
3533,396.31,77,0.32,1-column,sub-18,S2
3534,302.09,86,0.22,1-column,sub-18,S2
3535,1119.41,97,0.72,1-column,sub-18,S2
3536,122.4,25,0.31,1-column,sub-18,S2
3537,432.31,40,0.68,1-column,sub-18,S2
3538,903.78,42,1.34,1-column,sub-18,S2
3539,268.25,12,1.4,1-column,sub-18,S2
3540,921.84,23,2.5,1-column,sub-18,S2
3541,639.99,16,2.5,1-column,sub-18,S2
3542,201.7,102,0.12,1-column,sub-18,S2
3543,405.59,52,0.49,1-column,sub-18,S2
3544,1106.35,57,1.21,1-column,sub-18,S2
3545,1050.69,49,1.34,1-column,sub-18,S2
3546,1070.86,58,1.15,1-column,sub-18,S2
3547,997.28,52,1.2,1-column,sub-18,S2
3548,854.58,45,1.19,1-column,sub-18,S2
3549,940.93,48,1.23,1-column,sub-18,S2
3550,924.73,53,1.09,1-column,sub-18,S2
3551,329.0,37,0.56,1-column,sub-18,S2
3552,211.64,6,2.2,1-column,sub-18,S2
3553,723.3,44,1.03,1-column,sub-18,S2
3554,965.66,44,1.37,1-column,sub-18,S2
3555,358.67,41,0.55,1-column,sub-18,S2
3556,430.79,6,4.49,1-column,sub-18,S2
3557,1018.01,56,1.14,1-column,sub-18,S2
3558,22.31,36,0.04,1-column,sub-18,S2
3559,657.81,193,0.21,1-column,sub-18,S2
3560,706.86,40,1.1,1-column,sub-18,S2
3561,627.43,20,1.96,1-column,sub-18,S2
3562,577.08,4,9.02,1-column,sub-18,S2
3563,355.97,27,0.82,1-column,sub-18,S2
3564,735.78,24,1.92,1-column,sub-18,S2
3565,514.64,65,0.49,1-column,sub-18,S2
3566,516.84,6,5.38,1-column,sub-18,S2
3567,116.86,11,0.66,1-column,sub-18,S2
3568,1194.65,65,1.15,1-column,sub-18,S2
3569,215.65,35,0.39,1-column,sub-18,S2
3570,79.18,11,0.45,1-column,sub-18,S2
3571,75.73,5,0.95,1-column,sub-18,S2
3572,771.98,23,2.1,1-column,sub-18,S2
3573,1055.48,77,0.86,1-column,sub-18,S2
3574,1030.2,90,0.72,1-column,sub-18,S2
3575,677.11,30,1.41,1-column,sub-18,S2
3576,152.9,45,0.21,1-column,sub-18,S2
3577,352.52,30,0.73,1-column,sub-18,S2
3578,653.03,13,3.14,1-column,sub-18,S2
3579,1067.43,88,0.76,1-column,sub-18,S2
3580,816.98,90,0.57,1-column,sub-18,S2
3581,1011.08,93,0.68,1-column,sub-18,S2
3582,811.03,87,0.58,1-column,sub-18,S2
3583,240.3,45,0.33,1-column,sub-18,S2
3584,142.98,45,0.2,1-column,sub-18,S2
3585,36.98,11,0.21,1-column,sub-18,S2
3586,844.77,39,1.35,1-column,sub-18,S2
3587,941.42,98,0.6,1-column,sub-18,S2
3588,1154.42,75,0.96,1-column,sub-18,S2
3589,829.21,66,0.79,1-column,sub-18,S2
3590,895.7,58,0.97,1-column,sub-18,S2
3591,1174.63,60,1.22,1-column,sub-18,S2
3592,298.02,60,0.31,1-column,sub-18,S2
3593,783.92,27,1.81,1-column,sub-18,S2
3594,928.75,59,0.98,1-column,sub-18,S2
3595,1021.75,52,1.23,1-column,sub-18,S2
3596,80.2,10,0.5,1-column,sub-18,S2
3597,1177.29,74,0.99,1-column,sub-18,S2
3598,1161.48,73,0.99,1-column,sub-18,S2
3599,247.55,37,0.42,1-column,sub-18,S2
3600,773.75,26,1.86,1-column,sub-18,S2
3601,977.81,52,1.18,1-column,sub-18,S2
3602,706.32,30,1.47,1-column,sub-18,S2
3603,243.07,13,1.17,1-column,sub-18,S2
3604,281.08,33,0.53,1-column,sub-18,S2
3605,1233.74,6,12.85,1-column,sub-18,S3
3606,900.33,39,1.44,1-column,sub-18,S3
3607,1118.53,24,2.91,1-column,sub-18,S3
3608,567.0,28,1.27,1-column,sub-18,S3
3609,903.66,12,4.71,1-column,sub-18,S3
3610,74.45,6,0.78,1-column,sub-18,S3
3611,264.56,23,0.72,1-column,sub-18,S3
3612,134.66,6,1.4,1-column,sub-18,S3
3613,623.29,33,1.18,1-column,sub-18,S3
3614,266.06,30,0.55,1-column,sub-18,S3
3615,598.81,33,1.13,1-column,sub-18,S3
3616,310.17,8,2.42,1-column,sub-18,S3
3617,725.62,23,1.97,1-column,sub-18,S3
3618,460.96,15,1.92,1-column,sub-18,S3
3619,268.65,18,0.93,1-column,sub-18,S3
3620,195.19,17,0.72,1-column,sub-18,S3
3621,783.97,31,1.58,1-column,sub-18,S3
3622,972.86,29,2.1,1-column,sub-18,S3
3623,122.15,12,0.64,1-column,sub-18,S3
3624,706.24,33,1.34,1-column,sub-18,S3
3625,489.92,39,0.79,1-column,sub-18,S3
3626,801.27,44,1.14,1-column,sub-18,S3
3627,590.89,42,0.88,1-column,sub-18,S3
3628,323.85,28,0.72,1-column,sub-18,S3
3629,635.16,34,1.17,1-column,sub-18,S3
3630,535.85,23,1.46,1-column,sub-18,S3
3631,336.06,5,4.2,1-column,sub-18,S3
3632,612.17,19,2.01,1-column,sub-18,S3
3633,356.3,37,0.6,1-column,sub-18,S3
3634,404.94,4,6.33,1-column,sub-18,S3
3635,30.33,5,0.38,1-column,sub-18,S3
3636,429.77,25,1.07,1-column,sub-18,S3
3637,1297.2,26,3.12,1-column,sub-18,S3
3638,485.91,33,0.92,1-column,sub-18,S3
3639,225.12,7,2.01,1-column,sub-18,S3
3640,606.84,15,2.53,1-column,sub-18,S3
3641,304.2,6,3.17,1-column,sub-18,S3
3642,402.79,11,2.29,1-column,sub-18,S3
3643,616.0,22,1.75,1-column,sub-18,S3
3644,313.49,15,1.31,1-column,sub-18,S3
3645,446.12,12,2.32,1-column,sub-18,S3
3646,721.44,60,0.75,1-column,sub-18,S3
3647,379.8,8,2.97,1-column,sub-18,S3
3648,171.17,11,0.97,1-column,sub-18,S3
3649,814.1,20,2.54,1-column,sub-18,S3
3650,427.47,29,0.92,1-column,sub-18,S3
3651,88.43,9,0.61,1-column,sub-18,S3
3652,456.61,10,2.85,1-column,sub-18,S3
3653,145.08,13,0.7,1-column,sub-18,S3
3654,124.5,6,1.3,1-column,sub-18,S3
3655,600.55,15,2.5,1-column,sub-18,S3
3656,509.39,25,1.27,1-column,sub-18,S3
3657,235.48,24,0.61,1-column,sub-18,S3
3658,601.8,15,2.51,1-column,sub-18,S3
3659,640.63,34,1.18,1-column,sub-18,S3
3660,188.37,5,2.35,1-column,sub-18,S3
3661,178.06,19,0.59,1-column,sub-18,S3
3662,194.28,8,1.52,1-column,sub-18,S3
3663,88.3,13,0.42,1-column,sub-18,S3
3664,413.19,4,6.46,1-column,sub-18,S3
3665,343.15,24,0.89,1-column,sub-18,S3
3666,682.38,23,1.85,1-column,sub-18,S3
3667,756.91,41,1.15,1-column,sub-18,S3
3668,146.09,15,0.61,1-column,sub-18,S3
3669,241.58,8,1.89,1-column,sub-18,S3
3670,373.54,9,2.59,1-column,sub-18,S3
3671,401.35,15,1.67,1-column,sub-18,S3
3672,328.38,14,1.47,1-column,sub-18,S3
3673,641.48,46,0.87,1-column,sub-18,S3
3674,911.41,42,1.36,1-column,sub-18,S3
3675,199.1,20,0.62,1-column,sub-18,S3
3676,55.67,9,0.39,1-column,sub-18,S3
3677,370.7,16,1.45,1-column,sub-18,S3
3678,556.8,28,1.24,1-column,sub-18,S3
3679,649.46,26,1.56,1-column,sub-18,S3
3680,190.21,28,0.42,1-column,sub-18,S3
3681,429.18,9,2.98,1-column,sub-18,S3
3682,82.1,7,0.73,1-column,sub-18,S3
3683,355.79,8,2.78,1-column,sub-18,S3
3684,55.85,5,0.7,1-column,sub-18,S3
3685,1813.65,10,11.34,1-column,sub-17,S1
3686,377.99,6,3.94,1-column,sub-17,S1
3687,1045.36,51,1.28,1-column,sub-17,S1
3688,675.88,27,1.56,1-column,sub-17,S1
3689,576.34,25,1.44,1-column,sub-17,S1
3690,19.27,13,0.09,1-column,sub-17,S1
3691,768.34,38,1.26,1-column,sub-17,S1
3692,732.73,16,2.86,1-column,sub-17,S1
3693,1163.53,39,1.86,1-column,sub-17,S1
3694,1315.81,8,10.28,1-column,sub-17,S1
3695,1079.58,12,5.62,1-column,sub-17,S1
3696,1101.17,20,3.44,1-column,sub-17,S1
3697,175.55,4,2.74,1-column,sub-17,S1
